Data Solicitação;Data Aprovação;Data Programada;Data Recebimento;Número Solicitação;Cod. Cliente;Razão Social;UF Cliente;Qtd. Cartuchos;Cód. Categoria;Desc. Categoria;Transportadora;Status
08/22/2008;;;;C08080000202;115;Don Paco Moveis LTDA;SP;21;5;Empresas / Estado de São Paulo;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Rejeitada
08/25/2008;;;;C08080000393;116;A;SP;21;5;Empresas / Estado de São Paulo;;Rejeitada
10/15/2008;;;;C08100002299;149;Tribunal Regional do Trabalho da 5º Região;BA;100;3;Órgãos Públicos e Empresas Estatais;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Rejeitada
10/20/2008;;;;C08100002612;154;Alanta S/A Indústria e Comércio;SP;1;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Rejeitada
10/20/2008;;;;C08100002701;155;Miracula;sp;20;5;Empresas / Estado de São Paulo;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Rejeitada
10/22/2008;;;;C08100003260;159;Erico Tooru Tanji;SP;1;1;Usuário Final-cadastro com CPF (entre 1 à 14 cart.);Ponto de Coleta;Rejeitada
10/22/2008;;;;C08100003341;160;Ricardo Lacerda Bruns;SP;1;1;Usuário Final-cadastro com CPF (entre 1 à 14 cart.);DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Rejeitada
10/22/2008;;;;C08100003422;161;Roberto Kasmanas;SP;1;1;Usuário Final-cadastro com CPF (entre 1 à 14 cart.);DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Rejeitada
11/13/2008;;;;C08110001503;180;jaqueline aparecida gomes de melo;rj;1;1;Usuário Final-cadastro com CPF (entre 1 à 14 cart.);Ponto de Coleta;Rejeitada
11/24/2008;;;;C08110003468;193;maria helena da fonseca quandt;sp;1;1;Usuário Final-cadastro com CPF (entre 1 à 14 cart.);;Rejeitada
11/28/2008;;;;C08110004510;139;OKIDATA DO BRASIL INFORMÁTICA;SP;32;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Rejeitada
11/28/2008;;;;C08110004600;139;OKIDATA DO BRASIL INFORMÁTICA;SP;12;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Rejeitada
12/09/2008;;;;C08120002774;163;cprinter informatica e comercio ltda epp;SP;25;4;Revendedor;ATLAS LOGÍSTICA LTDA;Rejeitada
02/04/2009;;;;C09020001103;224;Developing Incorporadora LTDA;SP;30;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Rejeitada
02/09/2009;;;;C09020002096;139;OKIDATA DO BRASIL INFORMÁTICA;SP;10;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Rejeitada
02/19/2009;;;;C09020003300;210;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;MG;33;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Rejeitada
02/20/2009;;;;C09020003572;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;DF;270;4;Revendedor;ATLAS LOGÍSTICA LTDA;Rejeitada
03/17/2009;;;;C09030003699;152;ALLDORA TECNOLOGIA LTDA;SP;66;4;Revendedor;ATLAS LOGÍSTICA LTDA;Rejeitada
04/01/2009;;;;C09040000790;176;IRB-BRASIL RESSEGUROS S.A.;SP;87;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Rejeitada
04/01/2009;;;;C09040000870;176;IRB-BRASIL RESSEGUROS S.A.;SP;87;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Rejeitada
04/01/2009;;;;C09040000951;176;IRB-BRASIL RESSEGUROS S.A.;SP;0;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Rejeitada
04/01/2009;;;;C09040001095;176;IRB-BRASIL RESSEGUROS S.A.;SP;87;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Rejeitada
04/26/2009;;;;C09040005406;139;OKIDATA DO BRASIL INFORMÁTICA;SP;100;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Rejeitada
04/26/2009;;;;C09040005597;139;OKIDATA DO BRASIL INFORMÁTICA;SP;123;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Rejeitada
05/04/2009;;;;C09050000130;139;OKIDATA DO BRASIL INFORMÁTICA;SP;100;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Rejeitada
05/04/2009;;;;C09050000210;139;OKIDATA DO BRASIL INFORMÁTICA;SP;120;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Rejeitada
05/15/2009;;;;C09050003155;194;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;35;4;Revendedor;ATLAS LOGÍSTICA LTDA;Rejeitada
06/17/2009;;;;C09060002119;139;OKIDATA DO BRASIL INFORMÁTICA;SP;50;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Rejeitada
06/30/2009;;;;C09060004405;271;Galache Engenharia Ltda;SP;61;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Rejeitada
07/08/2009;;;;C09070000887;217;MONTE TABOR - CENTRO ÍTALO BRASILEIRO DE PROMOÇÃO SANITÁRIA ;BA;100;8;Empresas / Estados do Nordeste;ATLAS LOGÍSTICA LTDA;Rejeitada
07/08/2009;;;;C09070000968;217;MONTE TABOR - CENTRO ÍTALO BRASILEIRO DE PROMOÇÃO SANITÁRIA ;BA;107;8;Empresas / Estados do Nordeste;ATLAS LOGÍSTICA LTDA;Rejeitada
07/08/2009;;;;C09070001000;221;S/A O Estado de São Paulo;SP;0;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Rejeitada
