Data Solicitação;Data Aprovação;Data Programada;Data Recebimento;Número Solicitação;Cod. Cliente;Razão Social;UF Cliente;Qtd. Cartuchos;Cód. Categoria;Desc. Categoria;Transportadora;Status
10/17/2012;10/18/2012;;;C12100005954;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
12/26/2012;12/27/2012;;;C12120006573;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;100;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
03/01/2013;03/04/2013;;;C13030000485;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;100;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
08/26/2013;08/27/2013;;;C13080009923;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
03/05/2014;03/07/2014;;;C14030000408;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;500;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
03/05/2014;03/07/2014;;;C14030000580;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;500;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
03/11/2014;03/12/2014;;;C14030002877;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;55;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
03/11/2014;03/12/2014;;;C14030002958;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;DF;55;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
02/13/2013;02/14/2013;;;C13020003546;118;DISTRIFILM COMERCIAL LTDA;SP;109;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
02/15/2013;02/18/2013;;;C13020004607;118;DISTRIFILM COMERCIAL LTDA;SP;131;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
03/11/2013;03/12/2013;;;C13030003310;118;DISTRIFILM COMERCIAL LTDA;SP;108;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
03/20/2013;03/22/2013;;;C13030007579;118;DISTRIFILM COMERCIAL LTDA;SP;143;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
12/12/2012;12/14/2012;;;C12120003124;118;DISTRIFILM COMERCIAL LTDA;SP;70;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
01/07/2013;01/09/2013;;;C13010001303;118;DISTRIFILM COMERCIAL LTDA;SP;90;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
11/29/2012;11/30/2012;;;C12110006708;118;DISTRIFILM COMERCIAL LTDA;SP;90;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/08/2013;04/09/2013;;;C13040002707;119;BIRD SOLUTION LTDA;SP;464;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
02/27/2013;02/28/2013;;;C13020008262;119;BIRD SOLUTION LTDA;SP;287;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
01/18/2013;01/22/2013;;;C13010006445;119;BIRD SOLUTION LTDA;SP;411;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
01/30/2013;02/01/2013;;;C13010009380;119;BIRD SOLUTION LTDA;SP;219;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/30/2013;04/30/2013;;;C13040010726;119;BIRD SOLUTION LTDA;SP;82;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
10/31/2013;11/01/2013;;;C13100010972;119;BIRD SOLUTION LTDA;SP;159;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
10/31/2013;11/01/2013;;;C13100011006;119;BIRD SOLUTION LTDA;SP;159;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
12/04/2013;12/04/2013;;;C13120001367;119;BIRD SOLUTION LTDA;SP;147;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
12/10/2013;12/11/2013;;;C13120003220;119;BIRD SOLUTION LTDA;SP;245;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
01/09/2014;01/09/2014;;;C14010001824;119;BIRD SOLUTION LTDA;SP;147;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
01/28/2014;01/28/2014;;;C14010008403;119;BIRD SOLUTION LTDA;SP;109;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
05/23/2013;05/24/2013;;;C13050008600;123;Dimex do Triângulo Ltda;MG;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
01/16/2013;01/18/2013;;;C13010006100;123;Dimex do Triângulo Ltda;MG;125;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
03/20/2013;03/22/2013;;;C13030007145;123;Dimex do Triângulo Ltda;MG;300;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
10/19/2012;10/22/2012;;;C12100006926;123;Dimex do Triângulo Ltda;MG;300;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
02/25/2014;02/27/2014;;;C14020012047;123;Dimex do Triângulo Ltda;MG;250;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
01/23/2013;01/24/2013;;;C13010007689;132;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;RJ;700;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Aguardando coleta
11/21/2012;11/21/2012;;;C12110004675;248;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;SP;199;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
01/04/2013;01/07/2013;;;C13010000676;248;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;SP;226;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
12/09/2013;12/09/2013;;;C13120002762;248;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;SP;285;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
