Data Solicitação;Data Aprovação;Data Programada;Data Recebimento;Número Solicitação;Cod. Cliente;Razão Social;UF Cliente;Qtd. Cartuchos;Cód. Categoria;Desc. Categoria;Transportadora;Status
01/10/2009;01/10/2009;09/10/2009;;C09100000189;206;FIAT DO BRASIL S/A;MG;72;6;Empresas / Estados RJ; MG e ES;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Em trânsito
02/10/2009;02/10/2009;08/10/2009;;C09100000260;300;Otto Baumgart Ind e Com SA;SP;73;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Em trânsito
02/10/2009;02/10/2009;09/10/2009;;C09100000421;301;Hospital Novo Atibaia S/A;SP;29;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Em trânsito
02/10/2009;02/10/2009;08/10/2009;;C09100000502;302;SO  SETTY  COMLTD;SP;79;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
02/10/2009;02/10/2009;08/10/2009;;C09100000774;119;BIRD SOLUTION LTDA;SP;50;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
03/10/2009;05/10/2009;08/10/2009;;C09100000855;144;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;SP;91;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
05/10/2009;05/10/2009;05/10/2009;07/10/2009;C09100000936;136;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;MG;41;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/10/2009;06/10/2009;14/10/2009;;C09100001070;119;BIRD SOLUTION LTDA;SP;35;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
06/10/2009;06/10/2009;09/10/2009;;C09100001150;303;MINISTÉRIO PÚBLICO FEDERAL;SP;174;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Em trânsito
07/10/2009;07/10/2009;16/10/2009;;C09100001231;212;copylink equipamentos para escritorio ltda;pr;61;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
07/10/2009;07/10/2009;16/10/2009;;C09100001312;280;Hotal Camping Estância Atibainha Ltda.;SP;8;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Em trânsito
08/10/2009;08/10/2009;14/10/2009;;C09100001665;118;DISTRIFILM COMERCIAL LTDA;SP;166;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
