Data Solicitação;Data Aprovação;Data Programada;Data Recebimento;Número Solicitação;Cod. Cliente;Razão Social;UF Cliente;Qtd. Cartuchos;Cód. Categoria;Desc. Categoria;Transportadora;Status
01/07/2009;01/07/2009;10/07/2009;03/09/2009;C09070000100;181;INNOVATECH COM.E REPRESENTACAO LTDA;PE;50;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
03/07/2009;03/07/2009;07/07/2009;23/09/2009;C09070000291;118;DISTRIFILM COMERCIAL LTDA;SP;68;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/07/2009;07/07/2009;10/07/2009;22/09/2009;C09070000453;134;CD STUDIO;SP;50;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Encerrada
07/07/2009;08/07/2009;17/07/2009;22/09/2009;C09070000615;212;copylink equipamentos para escritorio ltda;pr;38;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/07/2009;;;;C09070000887;217;MONTE TABOR - CENTRO ÍTALO BRASILEIRO DE PROMOÇÃO SANITÁRIA ;BA;100;8;Empresas / Estados do Nordeste;ATLAS LOGÍSTICA LTDA;Rejeitada
08/07/2009;;;;C09070000968;217;MONTE TABOR - CENTRO ÍTALO BRASILEIRO DE PROMOÇÃO SANITÁRIA ;BA;107;8;Empresas / Estados do Nordeste;ATLAS LOGÍSTICA LTDA;Rejeitada
08/07/2009;;;;C09070001000;221;S/A O Estado de São Paulo;SP;0;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Rejeitada
08/07/2009;08/07/2009;10/07/2009;;C09070001182;221;S/A O Estado de São Paulo;SP;60;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Em trânsito
08/07/2009;08/07/2009;17/07/2009;;C09070001263;217;MONTE TABOR - CENTRO ÍTALO BRASILEIRO DE PROMOÇÃO SANITÁRIA ;BA;207;8;Empresas / Estados do Nordeste;ATLAS LOGÍSTICA LTDA;Cancelada
10/07/2009;10/07/2009;28/07/2009;03/09/2009;C09070001425;176;IRB-BRASIL RESSEGUROS S.A.;RJ;74;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
10/07/2009;10/07/2009;16/07/2009;;C09070001506;281;CASA BARROS COM. DE EQUIPS. SEG. LTDA;SP;50;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Em trânsito
13/07/2009;14/07/2009;16/07/2009;;C09070001697;282;Maria Estela de Mendonça;SP;50;2;Usuário Final-cadastro com CPF (à partir de 15 cart.);ATLAS LOGÍSTICA LTDA;Em trânsito
13/07/2009;14/07/2009;28/07/2009;22/09/2009;C09070001778;136;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;MG;84;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
13/07/2009;14/07/2009;24/07/2009;22/09/2009;C09070001859;123;Dimex do Triângulo Ltda;MG;50;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
13/07/2009;14/07/2009;17/07/2009;;C09070001930;284;GLOBAL CROSSING COMUNICAÇÕES DO BRASIL LTDA;SP;28;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Em trânsito
13/07/2009;14/07/2009;17/07/2009;24/09/2009;C09070002073;217;MONTE TABOR - CENTRO ÍTALO BRASILEIRO DE PROMOÇÃO SANITÁRIA ;BA;429;8;Empresas / Estados do Nordeste;ATLAS LOGÍSTICA LTDA;Encerrada
13/07/2009;14/07/2009;20/07/2009;;C09070002154;171;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;66;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
13/07/2009;14/07/2009;28/07/2009;;C09070002235;132;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;RJ;500;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Em trânsito
14/07/2009;14/07/2009;17/07/2009;22/09/2009;C09070002316;118;DISTRIFILM COMERCIAL LTDA;SP;46;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
14/07/2009;14/07/2009;20/07/2009;;C09070002405;101;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;SP;66;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
14/07/2009;14/07/2009;23/07/2009;23/09/2009;C09070002588;285;casa alpad produtous de informatica ltda;rj;17;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
14/07/2009;14/07/2009;20/07/2009;22/09/2009;C09070002669;286;DSPA,Ideias,Planejamento e Design LTDA;SP;6;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Encerrada
16/07/2009;16/07/2009;21/07/2009;23/09/2009;C09070002740;287;Avalon Consultoria Plan Urb Ges Amb Ltda;SP;19;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Encerrada
17/07/2009;17/07/2009;24/07/2009;22/09/2009;C09070002820;231;PRODUS PRODUTOS E SOLUÇÕES PARA INFORMATICA LTDA;BA;54;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
17/07/2009;17/07/2009;21/07/2009;22/09/2009;C09070002901;194;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;92;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
21/07/2009;21/07/2009;24/07/2009;22/09/2009;C09070003045;163;cprinter informatica e comercio ltda epp;SP;39;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
21/07/2009;21/07/2009;28/07/2009;;C09070003126;290;GLOBAL CROSSING COMUNICAÇÕES DO BRASIL LTDA ;rj;19;6;Empresas / Estados RJ; MG e ES;ATLAS LOGÍSTICA LTDA;Em trânsito
21/07/2009;;;;C09070003207;288;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;PR;142;4;Revendedor;ATLAS LOGÍSTICA LTDA;Rejeitada
21/07/2009;;;;C09070003398;288;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;PR;142;4;Revendedor;ATLAS LOGÍSTICA LTDA;Rejeitada
22/07/2009;;;;C09070003479;136;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;MG;35;4;Revendedor;ATLAS LOGÍSTICA LTDA;Rejeitada
22/07/2009;22/07/2009;11/08/2009;22/09/2009;C09070003550;118;DISTRIFILM COMERCIAL LTDA;SP;61;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
22/07/2009;22/07/2009;30/07/2009;22/09/2009;C09070003630;289;Computer Now Informática Ltda;DF;142;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
22/07/2009;22/07/2009;24/07/2009;;C09070003711;276;Consórcio Mananciais;SP;12;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Em trânsito
22/07/2009;22/07/2009;24/07/2009;22/09/2009;C09070003800;118;DISTRIFILM COMERCIAL LTDA;SP;233;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
24/07/2009;27/07/2009;31/07/2009;22/09/2009;C09070003983;118;DISTRIFILM COMERCIAL LTDA;SP;52;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
24/07/2009;24/07/2009;31/07/2009;22/09/2009;C09070004017;221;S/A O Estado de São Paulo;SP;55;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Encerrada
28/07/2009;29/07/2009;31/07/2009;24/09/2009;C09070004106;143;Carmel Comercial Ltda;SP;170;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
29/07/2009;29/07/2009;31/07/2009;;C09070004289;223;Star Outsourcing Comércio e Serviços de Informática Ltda;SP;29;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
29/07/2009;30/07/2009;04/08/2009;22/09/2009;C09070004360;144;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;SP;50;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
30/07/2009;31/07/2009;07/08/2009;;C09070004521;132;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;RJ;300;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Em trânsito
31/07/2009;31/07/2009;06/08/2009;23/09/2009;C09070004602;118;DISTRIFILM COMERCIAL LTDA;SP;96;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
31/07/2009;31/07/2009;07/08/2009;22/09/2009;C09070004793;134;CD STUDIO;SP;25;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Encerrada
31/07/2009;31/07/2009;07/08/2009;22/09/2009;C09070004874;256;CIA HERING;SC;35;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Encerrada
31/07/2009;31/07/2009;07/08/2009;23/09/2009;C09070004955;196;Unidade Mogiana de Diagnósticos por Imagem LTDA;SP;40;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Encerrada
